id,name,address,created_at,updated_at,phone,image_url,cross_streets,hood,latitude,longitude,yelp_rating,yelp_id,category,neighborhood_id,rated_at,slug,priority,link,fbpage_id,about,fb_photo
2010,The Circle Nightclub,135 W 41st St,2015-06-14 14:48:28.473422,2015-08-28 17:35:19.667729,2125754779,http://s3-media4.fl.yelpcdn.com/bphoto/_zifuBTfdIoXV2RBPNK-Aw/ms.jpg,,Theater District,40.7549171,-73.9859924,2.0,the-circle-nightclub-new-york,Dance Clubs,4,2014-12-14 15:09:00.942086,the-circle-nightclub,,https://www.facebook.com/pages/On-The-Circle-Bar-Grill-Nightclub/194017564102712,194017564102712,"On The Circle Bar & Grill is a hotspot in the Latham, NY area!  Bringing in hot premier entertainment from local DJ's, to bands and so much more!",https://fbcdn-photos-e-a.akamaihd.net/hphotos-ak-ash2/v/t1.0-0/p180x540/993378_194026597435142_1870225798_n.jpg?oh=feb07f98683ca23a58019efb8221200a&oe=567F65F8&__gda__=1449764706_2cf792ca4e05c7f0b9c8069318bc98f6
2014,Black Flamingo,168 Borinquen Pl,2015-06-18 22:45:43.733809,2015-08-29 21:36:23.09947,3472277133,http://s3-media2.fl.yelpcdn.com/bphoto/yoJ1LRmZzgdUEjUmm-zU4A/ms.jpg,,Williamsburg - South Side,40.713809,-73.952632,5.0,slapback-brooklyn,,29,2015-08-29 21:36:23.07887,black-flamingo,,https://www.facebook.com/blackflamingonyc,1426268224348727,"Black Flamingo is an intimate  restaurant and venue space in Brooklyn, NY. ",https://scontent.xx.fbcdn.net/hphotos-xtp1/v/t1.0-9/q87/s720x720/11406979_1434761990166017_8632448353682630968_n.jpg?oh=cf314f170605aeae848b77bc72d945ce&oe=567CA8AC
2025,The Wick,260 Meserole St,2015-06-26 16:32:55.61445,2015-08-28 17:35:19.894259,3473383612,http://s3-media4.fl.yelpcdn.com/bphoto/D-AHsggsnRDbAB_OVdMu-A/ms.jpg,,East Williamsburg,40.7084094,-73.9383118,3.5,the-wick-east-williamsburg,,21,2014-12-26 16:32:56.373288,the-wick,,https://www.facebook.com/thewicknyc,154924451224108,"The Wick is a live music venue in Brooklyn, New York",https://scontent.xx.fbcdn.net/hphotos-xpf1/t31.0-8/q85/p240x240/11026131_834199493296597_4706755789585580027_o.jpg
2015,Saint Vitus,1120 Manhattan Ave,2015-06-22 13:04:54.430544,2015-08-28 17:35:20.303097,,http://s3-media3.fl.yelpcdn.com/bphoto/MaVRcRBe5nF9ftrlXCYkPg/ms.jpg,,Greenpoint,40.7367897,-73.9550171,4.5,saint-vitus-brooklyn,Music Venues,32,2015-06-22 13:06:33.279725,saint-vitus,,https://www.facebook.com/stvitusbar,174432289272566,GENERAL: saintvitusbar@gmail.com PARTIES: myeventatsaintvitus@gmail.com BOOKING CONTACT: BookingSaintVitusBar@gmail.com,https://scontent.xx.fbcdn.net/hphotos-xap1/v/l/t1.0-9/s720x720/11947638_842550419127413_7582524936297572824_n.jpg?oh=5c2360f7a04e35ecce7c2d68b49d89ab&oe=56645BEE
1730,Lot45,411 Troutman St,2015-01-12 01:18:03.296972,2015-08-28 19:09:52.820794,3475059155,http://s3-media2.fl.yelpcdn.com/bphoto/BEmcaeOZumxToNXzYnVAwA/ms.jpg,,Bushwick,40.7070001415615,-73.9226713817306,4.0,lot45-brooklyn,Lounges,10,2015-08-24 21:28:12.633988,lot45,,https://www.facebook.com/lot45bushwick,373816232708075,"Follow us on:
Instagram: 
@lot45bushwick
@DjennaBrooklyn
",https://fbcdn-photos-f-a.akamaihd.net/hphotos-ak-xap1/t31.0-0/p480x480/1537669_616206141802415_1494675576690262951_o.jpg
1788,Palladium New York Restaurant and Lounge,36-14 31st St,2015-01-12 01:18:03.581969,2015-06-12 19:00:03.109702,7186069241,http://s3-media1.fl.yelpcdn.com/bphoto/FHdR5101EvHvPDWZj7_nlQ/ms.jpg,,Long Island City,40.7563629,-73.9301147,2.5,palladium-new-york-restaurant-and-lounge-astoria,Music Venues,27,2014-12-12 19:00:03.106758,palladium-new-york-restaurant-and-lounge,,,,,
1645,Greenhouse,150 Varick St,2015-01-12 01:18:02.819095,2015-06-12 19:00:03.204397,2128077000,http://s3-media4.fl.yelpcdn.com/bphoto/Qtr9IknmEtQ1CqcT_bIj_g/ms.jpg,,South Village,40.726177,-74.005346,2.5,greenhouse-new-york,Dance Clubs,16,2014-12-12 19:00:03.201221,greenhouse,,,,,
1810,Polar,Hotel Marcel,2015-01-12 01:18:03.69028,2015-06-12 19:00:03.212731,2122927502,http://s3-media4.fl.yelpcdn.com/bphoto/nZipgYiSeXjGF399LYqHpw/ms.jpg,,Kips Bay,40.7394725829363,-73.982472717762,2.5,polar-new-york,Lounges,24,2014-12-12 19:00:03.209968,polar,,,,,
1794,Passion Lounge,196 Union Ave,2015-01-12 01:18:03.610114,2015-06-12 19:00:03.227293,9735958404,,,,40.9161148220301,-74.1931139677763,4.0,passion-lounge-paterson,Lounges,,2014-12-12 19:00:03.223857,passion-lounge,,,,,
1749,Miller Theatre,Columbia University,2015-01-12 01:18:03.401681,2015-06-12 19:00:03.251168,2128547799,http://s3-media2.fl.yelpcdn.com/bphoto/VqOomHcokZ40-qVn5vgREQ/ms.jpg,,Morningside Heights,40.80808210954,-73.9634400978684,4.5,miller-theatre-new-york,Music Venues,18,2014-12-12 19:00:03.248574,miller-theatre,,,,,
1754,Heidelberg Restaurant,1648 2nd Ave,2015-01-12 01:18:03.428387,2015-06-12 19:00:03.257689,2126282332,http://s3-media1.fl.yelpcdn.com/bphoto/T4BvISfT9e9UW-pYx2Wc6w/ms.jpg,,Upper East Side,40.77742,-73.9517212,4.0,heidelberg-restaurant-new-york,Bars,19,2014-12-12 19:00:03.255012,heidelberg-restaurant,,,,,
1888,SRB Brooklyn,177 2nd Ave,2015-01-12 01:18:04.081205,2015-06-12 19:00:03.282482,7184991700,http://s3-media1.fl.yelpcdn.com/bphoto/8yjnRswLimfh7Xl0M7EYGg/ms.jpg,,,40.669586,-73.995499,3.5,srb-brooklyn-brooklyn,Music Venues,,2014-12-12 19:00:03.279828,srb-brooklyn,,,,,
1708,Le Bain,444 West 13th Street,2015-01-12 01:18:03.195801,2015-07-15 17:28:20.27478,2126454646,http://s3-media1.fl.yelpcdn.com/bphoto/0ubNGJfTCGFOvkZXboE3PA/ms.jpg,,Meatpacking District,40.7409954071045,-74.0077511966228,3.5,le-bain-new-york,Bars,12,2015-07-15 17:28:20.25628,le-bain,,,,,
2026,Bar None,98 3rd Ave,2015-06-29 02:20:54.965061,2015-10-03 09:03:17.40529,2127776663,http://s3-media2.fl.yelpcdn.com/bphoto/xFtC9pVxr0SxZ4MJ5oGEXw/ms.jpg,,East Village,40.732445,-73.988197,3.0,bar-none-new-york,,6,2015-10-03 09:03:17.304206,bar-none,,https://www.facebook.com/BarNoneCamberwell,317643935068994,BarNone is a local Camberwell institution. Opened in December 2004 we serve high quality drinks to the discerning drinker.,https://scontent.xx.fbcdn.net/hphotos-xpa1/v/t1.0-9/q85/s720x720/10505415_317644028402318_7021467916618083117_n.jpg?oh=ead9cd4903f6b31c1f5d85c52ed5deac&oe=566F1940
1968,YOTEL New York,570 10th Ave,2015-01-12 01:18:04.551707,2015-06-12 19:00:03.569798,6464497700,http://s3-media3.fl.yelpcdn.com/bphoto/d9egPxLqkg6iHD0f4LDdXA/ms.jpg,,Hell's Kitchen,40.759285,-73.9955215,3.5,yotel-new-york-new-york,Hotels,20,2014-12-12 19:00:03.566667,yotel-new-york,,,,,
1713,Le Souk Harem,510 Laguardia Pl,2015-01-12 01:18:03.222743,2015-08-28 17:35:20.522605,2127775454,http://s3-media4.fl.yelpcdn.com/bphoto/B-wtK3pAlqGjqNVBxf7QbQ/ms.jpg,,Greenwich Village,40.7277145,-73.9994507,2.5,le-souk-harem-new-york,Dance Clubs,2,2015-01-27 20:48:12.884466,le-souk-harem,,https://www.facebook.com/lesouklounge,1421529491475957,"Le Souk Harem transports you to a night in Morocco with djs, lamps, bellydancers, fire dancers, snake charmers ... yes snake charmers...",https://scontent.xx.fbcdn.net/hphotos-xpa1/v/t1.0-9/1779318_1456905771271662_5523378912145697793_n.jpg?oh=1ada3590e1b38baf0ad4f6de54244159&oe=567B7BFF
1830,The Ravel Hotel,8-08 Queens Plz S,2015-01-12 01:18:03.804559,2015-06-12 19:00:03.289003,7182896101,http://s3-media1.fl.yelpcdn.com/bphoto/zclokSVp4NlMpi9tGW79zw/ms.jpg,,Long Island City,40.7538986,-73.9486313,2.5,the-ravel-hotel-long-island-city,Hotels,27,2014-12-12 19:00:03.286464,the-ravel-hotel,,,,,
1841,Retreat,37 W 17th St,2015-01-12 01:18:03.858121,2015-06-12 19:00:03.337787,2124886600,http://s3-media2.fl.yelpcdn.com/bphoto/TqG-9BFe_3ToIqlefkZ9gg/ms.jpg,,Flatiron,40.738907,-73.994019,2.5,retreat-new-york,Dance Clubs,13,2014-12-12 19:00:03.303806,retreat,,,,,
1844,Dream Hotel,210 W 55th St,2015-01-12 01:18:03.873259,2015-06-12 19:00:03.349198,8777537326,http://s3-media1.fl.yelpcdn.com/bphoto/YK7QjF1R8MgV-TUm6dfo4Q/ms.jpg,,Midtown West,40.7644613832235,-73.9816680550575,3.0,dream-hotel-new-york,Hotels,1,2014-12-12 19:00:03.342824,dream-hotel,,,,,
1950,Polish National Home,261 Driggs Ave,2015-01-12 01:18:04.463962,2015-06-12 19:00:03.388749,7183870505,http://s3-media3.fl.yelpcdn.com/bphoto/Gq81SaxpL7aZMx3O0Q-hWw/ms.jpg,,Greenpoint,40.722393,-73.94841,4.0,polish-national-home-brooklyn-3,Music Venues,32,2014-12-12 19:00:03.385753,polish-national-home,,,,,
1517,Bar On A,170 Ave A,2015-01-12 01:18:02.188589,2015-08-28 17:35:20.964763,2123538231,http://s3-media2.fl.yelpcdn.com/bphoto/bnGq7rwzP94_UYYxqaK3sQ/ms.jpg,,East Village,40.728218,-73.981636,3.5,bar-on-a-new-york,Lounges,6,2014-12-12 19:00:02.893067,bar-on-a,,https://www.facebook.com/pages/Bar-%C3%A0-Quai/179587093700,179587093700,Bar mobile Animations cocktails Ateliers cocktails. Et maintenant le bistrot du Bar à Quai.,https://scontent.xx.fbcdn.net/hphotos-xpt1/v/t1.0-9/p180x540/11401423_10153450246618701_6833630849633739689_n.jpg?oh=c2ccd96ec24f7e96d06b3c31c18aa8bc&oe=566CF71C
1986,Kinfolk 94,94 Wythe Ave,2015-04-05 22:34:16.5772,2015-08-28 17:35:21.17279,3477992946,http://s3-media1.fl.yelpassets.com/bphoto/xIKfZD7h7XBpdAiAT1rjWA/ms.jpg,,Williamsburg - North Side,40.7216669,-73.958412,3.0,kinfolk-94-williamsburg,Bars,7,2015-04-05 23:20:40.919132,kinfolk-94,,https://www.facebook.com/pages/Kinfolk-94/619289418152054,619289418152054,,
1832,reBar,68 Jay St,2015-01-12 01:18:03.81339,2015-08-28 19:09:54.725395,7187669110,http://s3-media1.fl.yelpcdn.com/bphoto/9XGgpGKwGJglBs3kP1hhEw/ms.jpg,,DUMBO,40.7027618587017,-73.9867394417524,3.5,rebar-brooklyn,Bars,28,2014-12-12 19:00:03.293315,rebar,,https://www.facebook.com/RebarSATX,139492612734534,"Great Vibes, Crafted Draft Beer, Cold Drinks, Awesome Staff, Kicking Live Music!!  8134 Broadway St San Antonio, TX 78209 (210) 320-4091",https://scontent.xx.fbcdn.net/hphotos-xpt1/t31.0-8/s720x720/10828119_1062358463781273_3514986707093603576_o.jpg
1562,The Chelsea Room,222 W 23rd St,2015-01-12 01:18:02.434526,2015-06-12 19:00:03.476973,2126753600,http://s3-media2.fl.yelpcdn.com/bphoto/7rY9G3LHVKtLpCuARiHQkg/ms.jpg,,Chelsea,40.7445842027664,-73.9968929439783,2.5,the-chelsea-room-new-york,Lounges,11,2014-12-12 19:00:03.474112,the-chelsea-room,,,,,
1701,La Lune,103 Ave A,2015-01-12 01:18:03.154263,2015-06-12 19:00:03.484277,2122601420,http://s3-media1.fl.yelpcdn.com/bphoto/beSOAR6SJGgj6R-K2MrjWg/ms.jpg,,East Village,40.7258067280054,-73.9837789535522,3.0,la-lune-new-york-2,Hookah Bars,6,2014-12-12 19:00:03.481032,la-lune,,,,,
1924,Touch,240 W 52nd St,2015-01-12 01:18:04.270193,2015-06-12 19:00:03.551232,3474134069,http://s3-media1.fl.yelpcdn.com/bphoto/DQKMMwL4Xh2cPscDl-xTPw/ms.jpg,,Theater District,40.7629013,-73.9842606,2.0,touch-new-york,Dance Clubs,4,2014-12-12 19:00:03.547698,touch,,,,,
1931,Karizma,244 E 51st St,2015-01-12 01:18:04.300182,2015-06-12 19:00:03.558711,2126059988,http://s3-media2.fl.yelpcdn.com/bphoto/GrkSg-_D2u6oqpMFPMwCag/ms.jpg,,Midtown East,40.755577,-73.968834,3.0,karizma-new-york,Lounges,14,2014-12-12 19:00:03.555636,karizma,,,,,
1866,Shi,4720 Center Blvd,2015-01-12 01:18:03.97882,2015-06-12 19:00:03.693957,3472422450,http://s3-media1.fl.yelpcdn.com/bphoto/B1emoqQpvHYW1UlA4pH8pQ/ms.jpg,,Hunters Point,40.746298,-73.957003,3.5,shi-long-island-city,Lounges,30,2014-12-12 19:00:03.691039,shi,,,,,
2032,PS 450,450 Park Ave S,2015-08-05 14:10:18.143734,2015-10-14 17:42:23.485853,2125327474,http://s3-media2.fl.yelpcdn.com/bphoto/Rz07UIcv2hT4K0bY5D-bHg/ms.jpg,,Midtown East,40.74489,-73.983032,3.5,ps-450-new-york,,14,2015-10-14 17:42:23.476855,ps-450,,https://www.facebook.com/ps450nyc,212929742058198,A Park South Hospitality Venue: Brunch | Lunch | Happy Hour | Late Night Lounge | DJS | Direct TV on 6 screens,https://scontent.xx.fbcdn.net/hphotos-xfa1/t31.0-8/p180x540/463925_380503171967520_935393780_o.jpg
1955,Westway,75 Clarkson St,2015-01-12 01:18:04.485579,2015-08-28 17:35:21.380255,2126200101,http://s3-media3.fl.yelpcdn.com/bphoto/Cx56F9bLN2Sx4T5VyFh1ng/ms.jpg,,West Village,40.7298737,-74.0096893,2.5,westway-new-york,Lounges,31,2015-03-23 14:45:33.492438,westway,,https://www.facebook.com/thewestwaynyc,191034684279337,75 Clarkson Street | New York City (212) 620-0101 For general inquiries: info@westwaynyc.com For special events: events@westwaynyc.com,https://scontent.xx.fbcdn.net/hphotos-ash2/t31.0-8/s720x720/856435_477542058961930_2111055446_o.jpg
2035,Friends and Lovers,641 Classon Ave,2015-08-24 19:09:42.811661,2015-08-28 17:35:21.610276,9179793060,http://s3-media2.fl.yelpcdn.com/bphoto/xSq3iGsLIeBXUzq-fygZsg/ms.jpg,,Crown Heights,40.6786723207026,-73.9589714418068,3.5,friends-and-lovers-brooklyn,,59,2015-08-24 19:25:52.758484,friends-and-lovers,,https://www.facebook.com/friendsandloversbk,605064102849630,"A bar and music space for people who like music located in Crown Heights, Brooklyn. 
Twitter: @friendsloversbk 
Instagram: @friendsandloversbk",https://scontent.xx.fbcdn.net/hphotos-xap1/v/t1.0-9/s720x720/1467491_652803354742371_1324509251_n.png?oh=ff8d062f143fea94c8fee99953821592&oe=56805DB5
1817,Providence,311 W 57th St,2015-01-12 01:18:03.724287,2015-06-12 19:00:03.716921,2123070062,http://s3-media2.fl.yelpcdn.com/bphoto/Y4yD_984gz1vjpHS3Iy0hA/ms.jpg,,Hell's Kitchen,40.7654614721255,-73.9860534667969,2.5,providence-new-york,Dance Clubs,20,2014-12-12 19:00:03.713006,providence,,,,,
1876,Soel,33-02 Queens Blvd,2015-01-12 01:18:04.028841,2015-06-12 19:00:03.727931,7184334500,http://s3-media3.fl.yelpcdn.com/bphoto/Cz8pVsZOeem5-IuVdX61fA/ms.jpg,,Sunnyside,40.7444953918457,-73.9317245483398,3.0,soel-queens,Dance Clubs,15,2014-12-12 19:00:03.722638,soel,,,,,
1491,Ace Hotel New York,20 W 29th St,2015-01-12 01:18:02.064426,2015-01-26 14:48:16.768486,2126792222,http://s3-media3.fl.yelpcdn.com/bphoto/uj5eT4B5EvqQXf1ty-2YHQ/ms.jpg,,Flatiron,40.7456551,-73.9880447,4.0,ace-hotel-new-york-new-york-2,Hotels,13,2015-01-26 14:48:16.747426,ace-hotel-new-york,,,,,
1962,The Woods,48 S 4th St,2015-01-12 01:18:04.517742,2015-06-11 16:23:46.513193,7187824955,http://s3-media4.fl.yelpcdn.com/bphoto/uOWAcvjfZKpzcnyxfcbEpQ/ms.jpg,,Williamsburg - South Side,40.7128181,-73.9666595,3.5,the-woods-brooklyn,Dance Clubs,29,2015-06-11 16:23:46.499957,the-woods,,,,,
1759,Motivo,915 Broadway,2015-01-12 01:18:03.450652,2015-06-12 19:00:03.590474,2125866000,http://s3-media3.fl.yelpcdn.com/bphoto/4QtaUvpBUM0bf2GKpZQhqQ/ms.jpg,,Flatiron,40.739843,-73.990009,2.0,motivo-new-york,Music Venues,13,2014-12-12 19:00:03.5878,motivo,,,,,
1568,Allure,33-02 Queens Blvd,2015-01-12 01:18:02.464756,2015-06-12 19:00:03.598456,7184334500,http://s3-media2.fl.yelpcdn.com/bphoto/h8n6XY-IozuiLIHbF42PsQ/ms.jpg,,Sunnyside,40.7445029,-73.9317213,2.5,allure-long-island-city,Dance Clubs,15,2014-12-12 19:00:03.594363,allure,,,,,
1774,Nuyorican Poets Cafe,236 E 3rd St,2015-01-12 01:18:03.514348,2015-06-12 19:00:03.614355,2125058183,http://s3-media3.fl.yelpcdn.com/bphoto/uW8Ll_8wv_bMo_IosKcWSg/ms.jpg,,East Village,40.721924,-73.981834,4.5,nuyorican-poets-cafe-new-york,Bars,6,2014-12-12 19:00:03.611381,nuyorican-poets-cafe,,,,,
1781,Open House,244 E Houston St,2015-01-12 01:18:03.552166,2015-06-12 19:00:03.621818,9172259018,http://s3-media3.fl.yelpcdn.com/bphoto/t3o9aOhcfj_XvxeJkBRvVA/ms.jpg,,East Village,40.7223396,-73.985611,3.0,open-house-new-york,Dance Clubs,6,2014-12-12 19:00:03.618715,open-house,,,,,
1571,Club Shelter,37 Vandam St,2015-01-12 01:18:02.478281,2015-06-12 19:00:03.630117,2128077000,http://s3-media2.fl.yelpcdn.com/bphoto/GAHgbSI5q4hq2ZAP3SUQuw/ms.jpg,,South Village,40.7264444231987,-74.0052480250597,3.5,club-shelter-new-york,Dance Clubs,16,2014-12-12 19:00:03.626492,club-shelter,,,,,
1800,Pianos,158 Ludlow St,2015-01-12 01:18:03.641513,2015-06-12 19:00:03.637086,2125053733,http://s3-media4.fl.yelpcdn.com/bphoto/5e2l8rhE9Xu8saJNn6OXXg/ms.jpg,,Lower East Side,40.7210317254066,-73.9878109842539,3.5,pianos-new-york,Music Venues,3,2014-12-12 19:00:03.634264,pianos,,,,,
1806,Place To Beach,1302 Broadwalk W,2015-01-12 01:18:03.671173,2015-06-12 19:00:03.643757,7183735862,http://s3-media2.fl.yelpcdn.com/bphoto/v9tz8e86IrX1l0EIehl47g/ms.jpg,,Coney Island,40.5732822946671,-73.9813919696086,2.5,place-to-beach-brooklyn,Cocktail Bars,22,2014-12-12 19:00:03.641044,place-to-beach,,,,,
1808,Play Lounge,77-17 Queens Blvd,2015-01-12 01:18:03.681382,2015-06-12 19:00:03.65209,7184762828,http://s3-media3.fl.yelpcdn.com/bphoto/iLBsy5sCm0RuYDjiORzWiQ/ms.jpg,,Elmhurst,40.7388992,-73.8864594,3.0,play-lounge-elmhurst,Lounges,23,2014-12-12 19:00:03.647762,play-lounge,,,,,
1853,Roseland Ballroom,239 W 52Nd St,2015-01-12 01:18:03.915962,2015-06-12 19:00:03.666767,2122470200,http://s3-media1.fl.yelpcdn.com/bphoto/0VeZKiifbuselGQXdXCS4g/ms.jpg,,Theater District,40.7629585,-73.9834595,3.0,roseland-ballroom-new-york,Music Venues,4,2014-12-12 19:00:03.66419,roseland-ballroom,,,,,
1861,Sapphire New York,333 E 60th St,2015-01-12 01:18:03.955552,2015-06-12 19:00:03.680243,2124213600,http://s3-media4.fl.yelpcdn.com/bphoto/4bIyzWpFmodzQbq-qRmiaw/ms.jpg,,Upper East Side,40.7607155,-73.9623337,3.5,sapphire-new-york-new-york,Dance Clubs,19,2014-12-12 19:00:03.677492,sapphire-new-york,,,,,
1898,Studio BPM,237 Kent Ave,2015-01-12 01:18:04.13314,2015-06-12 19:00:03.757094,,http://s3-media2.fl.yelpcdn.com/bphoto/zYLNIxNGSoSd9Dymm40s-A/ms.jpg,,Williamsburg - North Side,40.716488,-73.965424,3.0,studio-bpm-brooklyn,Music Venues,7,2014-12-12 19:00:03.751666,studio-bpm,,,,,
2022,The Brooklyn Mirage,99 Scott Ave,2015-06-23 17:38:38.919556,2015-09-15 01:25:53.416987,7183826485,http://s3-media4.fl.yelpcdn.com/bphoto/etaRzD6VFVXQEOYQ4VCM-w/ms.jpg,,East Williamsburg,40.6068192,-73.9642181,3.5,tbilisi-restaurant-brooklyn,,21,2015-09-15 01:21:57.075428,the-brooklyn-mirage,,https://www.facebook.com/BrooklynMirage,898276760210432,"Outdoor and Indoor oasis in the heart of East Williamsburg, created by Reynard Productions, for the summer of 2015 only. Inquire for availability.",https://scontent.xx.fbcdn.net/hphotos-xtp1/t31.0-8/s720x720/11864741_937328189638622_5045964042200604909_o.jpg
1715,Leftfield,87 Ludlow St,2015-01-12 01:18:03.231622,2015-08-28 17:35:22.057223,2126771100,http://s3-media2.fl.yelpcdn.com/bphoto/4t8IGm5QxUmZl-IvUKWRbw/ms.jpg,,Lower East Side,40.718342,-73.98951,3.5,leftfield-new-york,Music Venues,3,2015-04-10 20:49:57.617103,leftfield,,https://www.facebook.com/leftfieldbar,149726048494442,"LEFTFIELD

87 Ludlow

Far From Mainstream

@leftfieldbar

for a calendar of events visit www.Leftfieldbar.com",https://scontent.xx.fbcdn.net/hphotos-xpa1/v/t1.0-9/1457521_391595734307471_177166511_n.jpg?oh=dc05f133e66179e338d02fe45b06eddc&oe=5681AD26
2036,Palisades,906 Broadway,2015-08-24 21:41:20.090286,2015-08-28 17:35:22.280198,2012147444,http://s3-media1.fl.yelpcdn.com/bphoto/tWLdplEPjypv9KbCqdMvKw/ms.jpg,,Bushwick,40.6976585,-73.9370193,4.0,palisades-brooklyn,,10,2015-08-25 18:18:46.32477,palisades,,https://www.facebook.com/palisadesbk,543659259057602,"music venue / art space / full bar

backline details: https://www.facebook.com/notes/palisades/palisades-backline/635259503230910",https://scontent.xx.fbcdn.net/hphotos-xft1/l/t31.0-8/q82/s720x720/10286997_631096570313870_4144500863606201979_o.jpg
1820,Puck Fair,298 Lafayette St,2015-01-12 01:18:03.739207,2015-06-12 19:00:03.774162,2124311200,http://s3-media2.fl.yelpcdn.com/bphoto/F8NaILjNxBmbvW-UgKyVAA/ms.jpg,,SoHo,40.7246819,-73.9959717,4.0,puck-fair-new-york,Pubs,25,2014-12-12 19:00:03.768899,puck-fair,,,,,
1848,Rooftop 48,605 W 48th St,2015-01-12 01:18:03.894093,2015-08-28 17:35:22.50949,2129571800,http://s3-media4.fl.yelpcdn.com/bphoto/O8LadUt8tepjO90GwdechA/ms.jpg,,Hell's Kitchen,40.7651132649777,-73.9960123243591,3.5,rooftop-48-new-york,Lounges,20,2014-12-12 19:16:20.046232,rooftop-48,,https://www.facebook.com/pages/Rooftop-48/1415316368749164,1415316368749164,"Online menus, items, descriptions and prices for Rooftop 48 - Restaurant - New York, NY 10036",
1918,Thom Bar,60 Thompson St,2015-01-12 01:18:04.244799,2015-06-12 19:00:03.818473,2122192000,http://s3-media1.fl.yelpcdn.com/bphoto/m9--i0gK-UkFiNAYvdRYYg/ms.jpg,,South Village,40.7240673154593,-74.003235027194,3.0,thom-bar-new-york-2,Bars,16,2014-12-12 19:00:03.81135,thom-bar,,,,,
1902,Sutra Lounge,16 1st Ave,2015-01-12 01:18:04.15659,2015-06-12 19:00:03.850684,2126779477,http://s3-media2.fl.yelpcdn.com/bphoto/qQOEwWvtyllqsTJTar64pg/ms.jpg,,East Village,40.7233696,-73.9879608,2.5,sutra-lounge-new-york-2,Lounges,6,2014-12-12 19:00:03.847847,sutra-lounge,,,,,
1927,Triad Theatre,158 W 72nd St,2015-01-12 01:18:04.28306,2015-06-12 19:00:03.85719,2123622590,http://s3-media1.fl.yelpcdn.com/bphoto/nQ9oCme-1P5qPa57oe20zg/ms.jpg,,Upper West Side,40.778015,-73.980988,3.0,triad-theatre-new-york,Music Venues,34,2014-12-12 19:00:03.854616,triad-theatre,,,,,
1940,Freemans,191 Chrystie St,2015-01-12 01:18:04.348614,2015-06-12 19:00:03.863834,2124200012,http://s3-media4.fl.yelpcdn.com/bphoto/KWiwDzFDEyFjoF9W_3iCCQ/ms.jpg,,Lower East Side,40.721941,-73.992502,4.0,freemans-new-york-3,Lounges,3,2014-12-12 19:00:03.86113,freemans,,,,,
1496,Alphabet Lounge,104 Ave C,2015-01-12 01:18:02.088155,2015-06-12 19:00:03.870678,2127800202,http://s3-media1.fl.yelpcdn.com/bphoto/AVlu0mzXiAO7WXMf8i1V2A/ms.jpg,,East Village,40.7238235,-73.9788437,2.5,alphabet-lounge-new-york,Lounges,6,2014-12-12 19:00:03.868048,alphabet-lounge,,,,,
1964,Wreck Room,940 Flushing Ave,2015-01-12 01:18:04.526436,2015-06-12 19:00:03.898901,7184186347,http://s3-media1.fl.yelpcdn.com/bphoto/5Ipknid-goNNnWr05rfKgw/ms.jpg,,Bushwick,40.702541,-73.933632,3.5,wreck-room-brooklyn,Bars,10,2014-12-12 19:00:03.896302,wreck-room,,,,,
1913,Teneleven,171 Ave C,2015-01-12 01:18:04.214465,2015-06-12 19:00:03.926394,2123531011,http://s3-media1.fl.yelpcdn.com/bphoto/31Y_DWQUHrHoru53Bj24Rg/ms.jpg,,East Village,40.726299,-73.977562,4.0,teneleven-new-york,Bars,6,2014-12-12 19:00:03.923596,teneleven,,,,,
1932,Tutu's,25 Bogart St,2015-01-12 01:18:04.304675,2015-06-12 19:00:03.939311,7184567898,http://s3-media3.fl.yelpcdn.com/bphoto/RwtAE7QzAXqqudL24aTYng/ms.jpg,,Bushwick,40.70409,-73.93325,3.5,tutus-brooklyn,Pubs,10,2014-12-12 19:00:03.93682,tutu's,,,,,
1937,Ventanas,100 10th Ave,2015-01-12 01:18:04.33591,2015-06-12 19:00:03.945826,2123661640,http://s3-media2.fl.yelpcdn.com/bphoto/EliJ7A_4FrF5pgrYr7bBKA/ms.jpg,,Chelsea,40.7437744,-74.0068283,3.0,ventanas-new-york-2,Lounges,11,2014-12-12 19:00:03.943269,ventanas,,,,,
1741,Marquee New York,289 10th Ave,2015-01-12 01:18:03.346063,2015-08-28 17:35:22.923187,6464730202,http://s3-media1.fl.yelpcdn.com/bphoto/eX5y6eyRqr8YXhB39JcvyA/ms.jpg,,Chelsea,40.7499875,-74.0027094,2.5,marquee-new-york-new-york,Dance Clubs,11,2015-01-26 19:11:40.100968,marquee-new-york,,https://www.facebook.com/MarqueeNY,114557118703771,Marquee Nightclub New York,https://scontent.xx.fbcdn.net/hphotos-xtp1/v/t1.0-9/s720x720/946429_189386197887529_267199448_n.jpg?oh=9554085b0c387ef71eaca527faeee380&oe=566AB048
1520,Beauty Bar,231 E 14th St,2015-01-12 01:18:02.206164,2015-10-06 15:48:47.847776,2125391389,http://s3-media1.fl.yelpcdn.com/bphoto/lJo8EVcmaf39CJEt9TR1tw/ms.jpg,,Gramercy,40.732975,-73.98571,3.0,beauty-bar-new-york,Dance Clubs,40,2015-10-06 15:48:47.843069,beauty-bar,,,,,
